method,dataset,dimensions,hits@5,hits@25,hits@50,time,device
dothash,restaurant,300,0.954954954954955,0.9819819819819819,0.9819819819819819,0.0029872083332035215,cpu
dothash,restaurant,400,0.963963963963964,0.9819819819819819,0.9819819819819819,0.00432797955249689,cpu
dothash,restaurant,800,0.963963963963964,0.9819819819819819,0.9819819819819819,0.006221860578054618,cpu
